Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV10,OUT010,-251.88078
FDX12,OUT027,6204.597
FDL43,OUT019,247.36685
DRB13,OUT046,2951.784
FDF59,OUT027,3400.136
FDT35,OUT049,2777.0007
NCJ19,OUT035,908.3489
FDT35,OUT018,2578.4214
FDI48,OUT046,871.0611
DRC24,OUT019,591.1357
NCZ05,OUT017,1749.3998
FDJ57,OUT049,3390.7075
FDX11,OUT017,3215.5283
FDE09,OUT035,1837.1674
NCK06,OUT049,2102.8901
DRE37,OUT017,3185.5159
FDV56,OUT046,1708.1807
FDY43,OUT017,2833.2366
FDV35,OUT013,2311.7378
FDF05,OUT019,1041.6725
FDA36,OUT035,3146.1426
FDS13,OUT027,5900.3677
FDU47,OUT013,2052.4558
FDI36,OUT010,791.1694
FDH48,OUT046,1379.1471
FDZ14,OUT013,1938.705
FDS46,OUT013,1986.9966
FDE21,OUT017,1959.0172
FDA26,OUT049,3924.9817
FDV12,OUT046,1609.8649
FDL46,OUT019,523.31635
FDN57,OUT013,2027.9232
NCJ18,OUT017,1928.4851
FDO36,OUT045,2902.302
FDX55,OUT018,3001.8818
FDT25,OUT019,656.93384
FDD16,OUT049,1116.6833
NCX18,OUT013,2919.3716
NCG55,OUT018,1534.0995
NCV18,OUT049,1339.1418
NCS18,OUT035,1712.1725
FDC37,OUT045,1652.2035
FDE47,OUT046,1982.4795
DRG49,OUT019,819.72986
FDC39,OUT049,3801.5999
FDH24,OUT019,576.2432
FDV39,OUT027,5228.04
NCL17,OUT045,2098.217
NCY53,OUT035,1926.9924
FDH52,OUT013,1125.005
NCD19,OUT018,832.6122
FDI44,OUT046,1284.4907
DRD49,OUT027,5766.48
FDN08,OUT035,1945.5419
FDO20,OUT027,6280.3574
FDY02,OUT046,4124.4946
FDX23,OUT045,1408.3456
FDX01,OUT017,1959.0172
FDH20,OUT027,2672.9084
NCX41,OUT017,4005.9097
FDD21,OUT027,3147.3372
DRH11,OUT019,-9.016028
DRE60,OUT018,3566.9043
FDB10,OUT013,3829.1985
FDH38,OUT013,1851.2689
NCL07,OUT018,567.5611
FDD48,OUT046,1873.5859
NCT54,OUT027,2287.2122
FDF32,OUT027,5493.2075
DRH51,OUT045,1306.2349
DRG03,OUT035,2486.134
NCY42,OUT019,703.12115
FDH32,OUT017,1657.7898
NCJ06,OUT027,3377.3096
FDH47,OUT027,2571.4688
FDZ08,OUT018,1118.7814
FDK16,OUT017,1663.738
DRG01,OUT018,1023.2969
NCM53,OUT027,2616.3306
NCB07,OUT035,3252.7937
NCZ06,OUT035,3863.9275
FDU48,OUT049,2114.0425
NCB55,OUT027,1825.3661
FDP15,OUT013,4055.812
FDF17,OUT046,3079.334
NCN06,OUT049,2732.717
DRM48,OUT018,519.6068
FDH10,OUT046,2468.3896
FDC60,OUT018,1233.7477
FDE35,OUT018,869.86285
DRI23,OUT013,2618.4382
NCR38,OUT013,3746.733
FDP04,OUT035,1067.4518
NCW17,OUT045,2070.9077
FDX34,OUT017,2055.2107
NCK53,OUT045,1545.1522
NCO54,OUT010,-105.86943
NCH55,OUT046,1998.9965
FDT44,OUT027,3134.787
DRG49,OUT046,3914.1497
FDX46,OUT010,-107.563034
DRG36,OUT049,2995.2808
FDU37,OUT049,1356.5364
FDK10,OUT049,2955.8572
DRF37,OUT027,6330.46
FDC44,OUT035,1937.0767
FDP15,OUT046,3927.0889
FDZ27,OUT027,1566.8582
FDY22,OUT019,449.52814
DRG51,OUT035,2887.6072
FDN58,OUT045,3836.5186
FDW01,OUT049,2434.6084
FDX24,OUT018,1228.6875
FDO51,OUT017,624.7327
FDJ52,OUT027,4030.4407
NCY06,OUT010,555.06903
FDE20,OUT018,2428.9956
FDT23,OUT010,89.32733
FDQ51,OUT046,886.91907
FDE35,OUT046,990.05707
FDB46,OUT013,3285.4888
NCG19,OUT035,3684.5312
NCL06,OUT018,3466.554
FDT36,OUT019,-102.80849
FDC56,OUT049,2048.9375
FDJ26,OUT049,3670.1597
FDZ59,OUT017,2807.2502
FDV11,OUT027,4557.4927
FDR13,OUT010,500.9282
FDI15,OUT018,3283.0166
FDF47,OUT018,2944.9888
NCB54,OUT019,701.25006
NCK19,OUT027,5382.0835
FDX16,OUT017,2446.2324
FDL50,OUT045,1987.6709
NCE31,OUT035,657.07733
DRJ01,OUT049,2715.3223
FDE22,OUT013,2505.4958
FDY20,OUT019,257.95953
NCO14,OUT045,683.3194
NCR50,OUT017,2473.5073
DRM47,OUT017,3312.528
FDO27,OUT010,202.7445
FDJ20,OUT027,3486.484
NCX17,OUT013,2941.9895
FDG59,OUT049,696.00964
FDD52,OUT045,1573.6385
FDO48,OUT017,4217.2734
FDC59,OUT019,40.08216
FDS15,OUT018,1395.8778
FDB47,OUT035,4020.7183
FDV14,OUT019,225.51653
FDB27,OUT013,3014.5278
FDA35,OUT035,2069.9517
FDN51,OUT018,3244.3064
FDO39,OUT019,383.48065
FDB28,OUT049,3125.6082
DRJ25,OUT046,879.65265
FDH46,OUT027,2628.8806
FDI10,OUT045,2928.5125
FDU21,OUT018,543.7265
FDD09,OUT049,2999.2393
FDD10,OUT046,2736.7222
FDN31,OUT010,791.1694
FDA46,OUT018,2613.493
FDM56,OUT046,1729.0544
FDF11,OUT010,1306.4277
FDS32,OUT018,1934.8574
NCM06,OUT013,2323.1091
FDZ26,OUT045,3686.7761
FDO01,OUT013,1820.9208
FDJ46,OUT049,2995.9846
FDG26,OUT019,928.8089
FDZ38,OUT035,3167.3975
NCO55,OUT013,1673.8663
FDT60,OUT035,2061.36
FDW37,OUT049,1448.0472
NCK42,OUT018,2991.9114
FDA45,OUT046,2651.0066
FDW55,OUT018,3525.6682
FDY44,OUT017,3384.4092
FDQ31,OUT017,1375.022
FDM09,OUT049,2986.6892
FDH12,OUT018,1395.8778
NCQ43,OUT035,1767.4786
FDT33,OUT035,2987.7725
NCT41,OUT018,2090.647
DRJ25,OUT010,-295.2665
NCQ41,OUT046,3021.2192
NCN17,OUT049,1671.1437
DRO35,OUT027,3025.6128
FDU27,OUT018,820.4378
FDY43,OUT027,4440.7217
FDG46,OUT035,1970.2623
DRL49,OUT018,1931.9447
NCB55,OUT049,940.5981
FDK28,OUT049,4245.8584
FDO49,OUT045,833.1105
FDT03,OUT013,2296.3286
FDW33,OUT027,2616.3306
FDR02,OUT035,1843.8483
FDF50,OUT013,3029.196
FDA40,OUT018,1158.7899
NCT53,OUT018,2227.3613
FDY60,OUT035,2194.0515
FDP44,OUT027,2738.055
NCQ50,OUT045,3657.1646
NCC30,OUT017,3157.598
FDQ60,OUT018,1707.7423
FDG41,OUT046,1712.691
FDQ03,OUT046,3875.5159
FDM03,OUT045,1631.0615
FDZ51,OUT018,1158.7899
DRF51,OUT035,629.3613
FDF39,OUT017,4285.39
FDW52,OUT035,2903.6257
FDY22,OUT049,2585.7432
FDG14,OUT013,2331.89
FDA57,OUT017,667.6593
FDL45,OUT019,760.71643
FDX28,OUT046,1588.7511
NCQ54,OUT013,2627.845
FDH40,OUT045,1298.3594
FDU52,OUT035,2584.569
FDT60,OUT010,625.2501
FDK08,OUT045,1532.6018
FDN04,OUT049,2921.4539
FDE50,OUT013,3014.6233
FDI16,OUT049,894.6448
FDM50,OUT049,1005.73834
NCV30,OUT049,996.9578
FDT44,OUT013,1869.6271
FDY60,OUT013,2335.1445
FDT56,OUT017,992.7449
FDV58,OUT018,2131.3147
FDU04,OUT013,1972.2378
NCN05,OUT027,4953.757
FDI53,OUT018,2233.1548
FDD34,OUT046,2637.0757
FDW47,OUT027,3374.055
FDT51,OUT027,2623.9578
FDO27,OUT013,1550.8627
NCQ18,OUT018,1356.2472
NCW05,OUT013,1701.8346
FDI15,OUT010,1833.2892
NCH43,OUT010,714.2653
FDT40,OUT049,2062.4167
NCG19,OUT017,3684.5312
NCM30,OUT035,659.3705
FDB38,OUT017,2788.7063
FDB22,OUT046,2323.1091
FDC58,OUT046,768.29205
NCI29,OUT013,2065.006
FDA23,OUT010,311.47253
DRG48,OUT013,2286.8396
FDV21,OUT013,1961.3375
NCG18,OUT019,402.7717
FDG40,OUT045,667.7736
FDU24,OUT018,1304.1571
FDA22,OUT049,2770.315
FDY35,OUT046,874.0914
FDJ15,OUT045,3068.6602
NCW18,OUT018,3244.2207
FDK56,OUT018,2589.2317
FDF44,OUT046,2047.7056
FDP51,OUT049,1956.7122
FDU22,OUT027,3013.0627
FDM28,OUT017,3141.6582
NCL42,OUT046,3899.5771
FDJ15,OUT019,487.0004
FDI32,OUT018,1665.9836
DRL11,OUT046,2502.2412
DRO59,OUT018,1040.7186
FDA07,OUT019,656.93384
NCO53,OUT013,3017.9646
FDO21,OUT045,3804.3381
FDW39,OUT045,2938.7183
NCV17,OUT013,2032.7201
FDE22,OUT046,2505.4958
NCB06,OUT018,2177.7566
DRF48,OUT017,3207.9495
FDB05,OUT013,4280.64
FDP28,OUT027,6272.748
FDP23,OUT046,3682.6577
NCS41,OUT018,2628.9148
FDS40,OUT018,562.6386
FDA16,OUT017,4100.7476
FDN20,OUT035,2993.9275
FDF04,OUT027,6031.2886
DRG36,OUT018,2327.1738
FDW16,OUT018,1204.3743
FDU09,OUT017,932.1954
FDW01,OUT046,2331.186
FDB15,OUT045,4526.415
NCJ17,OUT049,1376.9393
NCT18,OUT018,2605.91
FDG16,OUT018,2901.5874
FDP27,OUT017,3244.5347
FDQ44,OUT027,3499.034
FDL50,OUT027,3338.777
FDW57,OUT027,4557.4927
FDS34,OUT013,1850.1791
NCV30,OUT035,982.66046
FDD26,OUT018,2644.2495
FDA03,OUT045,2324.2266
FDS27,OUT018,2558.522
FDM12,OUT013,3025.7366
NCV42,OUT027,2628.8806
NCS41,OUT046,3019.6929
FDN56,OUT018,1933.2573
DRK59,OUT046,3618.014
NCG18,OUT046,1695.0083
NCN26,OUT017,1959.0172
FDI60,OUT027,1854.1802
NCI43,OUT049,845.959
NCL17,OUT049,2156.3938
FDQ19,OUT019,830.1007
FDY43,OUT049,2796.449
FDR36,OUT049,720.8471
FDJ58,OUT049,2995.2808
DRY23,OUT045,680.06476
FDK26,OUT027,5090.0767
DRH03,OUT045,1533.1395
FDC10,OUT010,491.63263
FDD23,OUT013,3009.373
FDP32,OUT045,1996.2585
FDO31,OUT035,1419.0002
FDQ57,OUT013,2324.815
FDX32,OUT027,3830.4043
FDC39,OUT027,5440.9136
FDU55,OUT046,4176.016
FDL45,OUT013,1982.4795
DRK37,OUT049,3384.0352
FDK22,OUT013,3492.0417
DRG37,OUT027,3683.4448
FDK22,OUT017,3966.4514
DRH36,OUT018,910.87225
DRC36,OUT018,2435.1248
DRE03,OUT027,1376.0171
FDF34,OUT046,2910.78
FDZ22,OUT046,1368.5546
FDC44,OUT010,367.51614
FDN31,OUT027,5218.9243
FDO03,OUT017,4299.261
FDA01,OUT049,967.30786
NCH42,OUT049,4402.4854
FDF46,OUT018,1589.3617
DRL35,OUT046,776.8836
FDW46,OUT049,1088.9138
FDB58,OUT046,2060.0833
FDD47,OUT018,2424.5322
NCO17,OUT045,1862.6682
FDJ26,OUT017,4009.5142
FDU37,OUT045,1298.3594
